,case,name,d0,n0,repetition,nll_source,steps_fsp,fsp_source,seqlength,cwlen,iwlen,rankmax,d1,n1,nll_learned,fsp_learned,kl_divergence,nll_gmm,l2_gmm
1818,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,3,5,3.9795723979132136,"[2.81211097e-19 4.21017225e-18 1.11539804e-16 ... 3.73523131e-14
 1.40033424e-21 3.14787421e-16]",17.420185487532304,,
1819,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,4,5,3.6726422390538938,"[2.37195907e-18 3.28251207e-17 7.78766672e-16 ... 6.62649259e-13
 1.76305402e-13 4.11798622e-14]",0.07035964101549119,,
1820,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,5,5,3.463454938837351,"[2.55376567e-18 3.61194889e-17 8.84657715e-16 ... 1.05327597e-12
 2.81399655e-13 6.58444201e-14]",0.08231365067149063,,
1821,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,6,5,4.302358411662877,"[1.93034126e-18 2.78680302e-17 7.06667587e-16 ... 4.36768837e-13
 1.18970281e-13 2.77933187e-14]",0.1047350608714633,,
1822,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,7,5,3.733910047460202,"[1.97483815e-18 2.87278864e-17 7.35736951e-16 ... 4.55878299e-13
 1.23764550e-13 2.88862824e-14]",0.0938267089950638,,
1823,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,8,5,2.7986508322730588,"[1.31484298e-18 2.24423687e-17 6.94324537e-16 ... 9.49176600e-21
 9.49176600e-21 9.49176600e-21]",2.771303571943331,,
1824,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,9,5,3.7307357826701404,"[2.01480568e-18 2.98853450e-17 7.85043999e-16 ... 4.24900269e-13
 1.15075795e-13 2.68056857e-14]",0.0866527278768004,,
1825,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,10,10,5,3.435070455837594,"[2.00957671e-18 2.98027476e-17 7.82719468e-16 ... 4.23439315e-13
 1.14696089e-13 2.67171120e-14]",0.0870977891510265,,
1826,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,2,6,2.140002224445094,"[2.01264867e-24 2.31771897e-22 6.22901901e-21 ... 1.61810518e-12
 6.20376738e-13 1.90573346e-13]",0.17212579396666447,1.6781002053992622,0.001627564824549621
1827,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,3,6,1.6707479351001975,"[2.72368363e-24 3.06753505e-22 8.22918720e-21 ... 2.30393736e-12
 8.86398358e-13 2.72293420e-13]",0.8082950127893005,1.6781002053992622,0.001627564824549621
1828,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,4,6,4.239638703424005,"[1.08603998e-24 7.43381930e-21 7.43381930e-21 ... 9.25540719e-13
 3.88232381e-13 1.19271661e-13]",6.838433628794266,1.6781002053992622,0.001627564824549621
1829,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,5,6,5.1930316478210745,"[8.52281792e-25 1.00106625e-22 2.69497938e-21 ... 6.97106910e-13
 2.61974563e-13 8.04741641e-14]",9.631584752360784,1.6781002053992622,0.001627564824549621
1830,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,6,6,2.9861452928868975,"[1.07925069e-23 3.69673712e-23 1.18129315e-21 ... 1.07925069e-23
 1.07925069e-23 1.07925069e-23]",22.27367328700137,1.6781002053992622,0.001627564824549621
1831,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,7,6,5.592354711822984,"[1.04189733e-24 9.71061620e-22 9.71061620e-22 ... 9.54303837e-12
 3.46203251e-12 1.06343801e-12]",16.21534236702278,1.6781002053992622,0.001627564824549621
1832,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,8,6,3.8852796185169285,"[1.49898831e-24 1.81008869e-22 4.88335807e-21 ... 1.06774984e-12
 4.10129664e-13 1.25987852e-13]",3.571235054586463,1.6781002053992622,0.001627564824549621
1833,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,9,6,2.7581264149031655,"[3.09500928e-21 3.09500928e-21 3.09500928e-21 ... 8.92906094e-13
 3.19899186e-13 9.82625608e-14]",15.596649822119241,1.6781002053992622,0.001627564824549621
1834,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,10,6,4.130042324224332,"[1.33110504e-24 1.05765990e-22 2.73978221e-21 ... 6.61327424e-13
 2.54127038e-13 7.80653177e-14]",6.814515982187382,1.6781002053992622,0.001627564824549621
1835,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,11,6,5.964184313554476,"[4.62830157e-22 4.62830157e-22 4.62830157e-22 ... 2.56788070e-13
 9.52348839e-14 2.92541397e-14]",18.93922165304954,1.6781002053992622,0.001627564824549621
1836,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,12,6,6.466986432437977,"[1.94537254e-26 4.66259547e-25 8.82797312e-24 ... 3.96982243e-22
 3.96982243e-22 3.96982243e-22]",20.208010758210147,1.6781002053992622,0.001627564824549621
1837,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,13,6,2.3394275710249275,"[1.06568357e-24 5.02085080e-23 1.19176688e-21 ... 8.62647182e-13
 3.52256669e-13 1.08216498e-13]",15.836940060516891,1.6781002053992622,0.001627564824549621
1838,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,14,6,3.264223500538336,"[3.46006523e-25 1.57149131e-23 3.71088828e-22 ... 8.89261610e-23
 8.89261610e-23 8.89261610e-23]",20.907659309103437,1.6781002053992622,0.001627564824549621
1839,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,15,6,5.6781662333000025,"[8.09433190e-29 8.09433190e-29 8.09433190e-29 ... 3.27339440e-12
 1.08530402e-12 3.33339859e-13]",25.05154298689434,1.6781002053992622,0.001627564824549621
1840,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,16,6,3.3364386745371215,"[3.55832984e-24 3.98282462e-22 1.06884924e-20 ... 1.47712344e-12
 6.12499287e-13 1.88168319e-13]",21.19567353633675,1.6781002053992622,0.001627564824549621
1841,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,17,6,3.776329888598271,"[2.04848195e-24 3.35956269e-22 9.25288068e-21 ... 5.60724314e-13
 2.27610252e-13 6.99235870e-14]",24.515480136275407,1.6781002053992622,0.001627564824549621
1842,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",1000,2,2,18,18,6,3.1618249741841313,"[3.41656631e-26 3.68880180e-23 1.07580088e-21 ... 3.41656631e-26
 3.41656631e-26 3.41656631e-26]",25.902367488392755,1.6781002053992622,0.001627564824549621
1843,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,2,5,2.3766709878441676,"[2.70475539e-18 3.77624083e-17 9.09379450e-16 ... 8.60585958e-13
 2.31893786e-13 5.42027828e-14]",0.061663424250779315,,
1844,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,3,5,3.6257099397950414,"[3.81770804e-21 3.81770804e-21 3.81770804e-21 ... 8.49288906e-14
 3.38949553e-14 1.18885991e-14]",16.18890792114237,,
1845,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,4,5,5.6675449999187935,"[1.93852137e-18 3.70255368e-17 1.26568848e-15 ... 7.06863698e-13
 1.93340040e-13 4.40504773e-14]",15.602760690015296,,
1846,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,5,5,4.3535077675656,"[1.74423868e-18 3.14264288e-17 1.01221519e-15 ... 2.06342369e-12
 5.76944327e-13 1.34083312e-13]",14.68184890079219,,
1847,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,6,5,4.051182143035908,"[2.82001017e-18 4.09896182e-17 1.04683243e-15 ... 9.79719672e-13
 2.65829481e-13 6.19213047e-14]",0.3940372233403656,,
1848,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,7,5,5.311155679780704,"[2.00706684e-18 3.04217109e-17 8.22531309e-16 ... 9.80663107e-21
 9.80663107e-21 9.80663107e-21]",1.1662763712498019,,
1849,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,8,5,5.267886875958681,"[2.55594894e-18 3.65051814e-17 9.09938267e-16 ... 6.62414169e-14
 2.12892513e-14 4.66768978e-15]",1.2734346097923717,,
1850,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,9,5,5.082912031711405,"[2.74325318e-18 3.86959470e-17 9.46888741e-16 ... 1.61066655e-13
 4.60026298e-14 1.04950141e-14]",0.8835136932410655,,
1851,blended_known,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,10,10,5,2.4736440164695446,"[3.89987027e-18 2.85605553e-17 1.65313949e-21 ... 1.65313949e-21
 1.65313949e-21 1.65313949e-21]",16.673872529869282,,
1852,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,5,2,5,2.480522046077946,"[1.29878416e-27 3.83774154e-25 1.50423535e-23 ... 1.90150986e-18
 2.81516394e-19 1.97798953e-20]",1.6798191302239693,1.6410354627158608,0.0014609178139709522
1853,blended_gmm,S_5,10,5,3,2.3542451639198805,5,"[2.49188757e-21 5.62014242e-20 2.36823760e-18 ... 3.85327937e-14
 9.17303264e-15 2.32108937e-15]",10000,2,2,5,3,5,3.11288031047511,"[1.65944277e-27 5.22655306e-25 2.05818218e-23 ... 1.81602432e-18
 2.68860356e-19 1.88906572e-20]",1.571821249407206,1.6410354627158608,0.0014609178139709522
